SARSA_mean,Q_mean,SARSA_std,Q_std
-8.66,-8.92,27.40,28.21
-8.65,-8.91,27.37,28.19
-8.64,-8.90,27.33,28.14
-8.63,-8.89,27.30,28.11
-8.61,-8.90,27.22,28.14
-8.60,-8.86,27.19,28.03
-8.58,-8.84,27.15,27.96
-8.58,-8.82,27.12,27.89
-8.54,-8.82,27.01,27.88
-8.53,-8.85,26.98,28.00
-8.53,-8.83,26.98,27.93
-8.52,-8.84,26.95,27.96
-8.52,-8.83,26.93,27.92
-8.52,-8.84,26.93,27.96
-8.49,-8.81,26.83,27.87
-8.49,-8.81,26.85,27.85
-8.48,-8.81,26.81,27.87
-8.45,-8.80,26.71,27.82
-8.44,-8.78,26.70,27.77
-8.43,-8.77,26.66,27.75
-8.42,-8.76,26.61,27.70
-8.40,-8.77,26.56,27.73
-8.40,-8.76,26.57,27.69
-8.39,-8.76,26.54,27.69
-8.40,-8.75,26.55,27.68
-8.39,-8.73,26.54,27.62
-8.39,-8.73,26.52,27.61
-8.39,-8.72,26.54,27.58
-8.39,-8.70,26.54,27.52
-8.39,-8.68,26.52,27.46
-8.41,-8.69,26.60,27.47
-8.40,-8.67,26.58,27.43
-8.41,-8.67,26.61,27.43
-8.39,-8.67,26.53,27.41
-8.37,-8.66,26.46,27.40
-8.36,-8.66,26.42,27.37
-8.34,-8.63,26.38,27.30
-8.33,-8.61,26.33,27.21
-8.33,-8.58,26.36,27.12
-8.31,-8.56,26.28,27.08
-8.30,-8.57,26.26,27.11
-8.32,-8.56,26.31,27.07
-8.30,-8.56,26.25,27.06
-8.28,-8.55,26.19,27.02
-8.28,-8.54,26.20,27.01
-8.27,-8.54,26.16,27.01
-8.28,-8.53,26.19,26.98
-8.29,-8.53,26.21,26.98
-8.28,-8.51,26.18,26.90
-8.28,-8.49,26.17,26.85
-8.26,-8.45,26.13,26.73
-8.25,-8.45,26.09,26.71
-8.24,-8.44,26.05,26.68
-8.25,-8.43,26.09,26.64
-8.23,-8.43,26.03,26.65
-8.22,-8.43,26.01,26.67
-8.22,-8.44,25.99,26.69
-8.22,-8.42,26.00,26.63
-8.21,-8.41,25.97,26.59
-8.20,-8.41,25.92,26.59
-8.18,-8.40,25.88,26.55
-8.18,-8.37,25.86,26.46
-8.17,-8.37,25.84,26.48
-8.16,-8.36,25.79,26.44
-8.14,-8.36,25.75,26.43
-8.14,-8.34,25.74,26.38
-8.14,-8.33,25.73,26.35
-8.12,-8.33,25.67,26.33
-8.11,-8.31,25.66,26.29
-8.10,-8.31,25.63,26.28
-8.09,-8.31,25.58,26.27
-8.08,-8.29,25.55,26.21
-8.09,-8.28,25.58,26.18
-8.09,-8.26,25.58,26.14
-8.08,-8.27,25.57,26.17
-8.09,-8.29,25.58,26.21
-8.09,-8.28,25.58,26.18
-8.08,-8.28,25.55,26.18
-8.08,-8.26,25.54,26.13
-8.08,-8.25,25.54,26.09
-8.07,-8.24,25.52,26.04
-8.07,-8.23,25.52,26.02
-8.06,-8.24,25.50,26.04
-8.06,-8.22,25.50,26.01
-8.07,-8.23,25.51,26.02
-8.06,-8.23,25.49,26.03
-8.06,-8.24,25.50,26.04
-8.06,-8.23,25.48,26.02
-8.06,-8.22,25.48,26.00
-8.06,-8.21,25.48,25.97
-8.05,-8.22,25.47,25.99
-8.05,-8.22,25.45,26.00
-8.04,-8.23,25.41,26.02
-8.03,-8.22,25.40,25.99
-8.02,-8.23,25.37,26.03
-8.02,-8.22,25.36,25.99
-8.02,-8.22,25.36,26.00
-8.01,-8.22,25.33,25.99
-8.00,-8.22,25.30,26.00
-8.00,-8.21,25.30,25.97
-8.00,-8.21,25.31,25.95
-7.99,-8.21,25.28,25.98
-7.99,-8.21,25.26,25.95
-7.99,-8.20,25.26,25.93
-7.99,-8.20,25.27,25.94
-8.00,-8.20,25.30,25.94
-7.99,-8.18,25.26,25.87
-7.98,-8.18,25.23,25.87
-7.98,-8.18,25.24,25.86
-7.99,-8.17,25.25,25.83
-7.98,-8.17,25.24,25.83
-7.98,-8.16,25.23,25.79
-7.99,-8.15,25.26,25.76
-7.98,-8.13,25.23,25.72
-7.97,-8.12,25.21,25.69
-7.97,-8.12,25.20,25.68
-7.96,-8.12,25.19,25.67
-7.96,-8.12,25.19,25.68
-7.96,-8.12,25.19,25.66
-7.97,-8.12,25.19,25.68
-7.96,-8.12,25.17,25.67
-7.94,-8.11,25.11,25.64
-7.96,-8.10,25.17,25.62
-7.95,-8.10,25.14,25.60
-7.94,-8.09,25.11,25.58
-7.94,-8.09,25.12,25.57
-7.93,-8.08,25.08,25.56
-7.93,-8.07,25.07,25.52
-7.92,-8.07,25.06,25.52
-7.91,-8.07,25.02,25.52
-7.92,-8.07,25.04,25.51
-7.92,-8.06,25.04,25.48
-7.91,-8.05,25.01,25.45
-7.91,-8.03,25.00,25.41
-7.91,-8.04,25.01,25.43
-7.90,-8.03,24.97,25.39
-7.89,-8.03,24.94,25.40
-7.89,-8.03,24.95,25.40
-7.88,-8.03,24.93,25.39
-7.88,-8.02,24.93,25.37
-7.87,-8.02,24.89,25.36
-7.87,-8.01,24.90,25.32
-7.87,-8.01,24.89,25.32
-7.86,-8.00,24.85,25.30
-7.85,-8.00,24.84,25.29
-7.85,-7.99,24.82,25.26
-7.85,-7.98,24.82,25.24
-7.84,-7.98,24.81,25.23
-7.84,-7.97,24.78,25.22
-7.85,-7.98,24.81,25.22
-7.84,-7.98,24.79,25.23
-7.83,-7.98,24.77,25.23
-7.83,-7.97,24.76,25.22
-7.83,-7.97,24.75,25.21
-7.81,-7.97,24.71,25.21
-7.81,-7.97,24.71,25.19
-7.81,-7.96,24.71,25.16
-7.81,-7.96,24.70,25.16
-7.81,-7.94,24.71,25.12
-7.81,-7.95,24.70,25.13
-7.81,-7.94,24.69,25.11
-7.81,-7.93,24.70,25.08
-7.81,-7.92,24.68,25.06
-7.80,-7.92,24.68,25.03
-7.79,-7.91,24.64,25.00
-7.79,-7.90,24.63,25.00
-7.78,-7.90,24.61,24.99
-7.78,-7.89,24.60,24.94
-7.78,-7.89,24.60,24.95
-7.77,-7.88,24.57,24.92
-7.77,-7.88,24.58,24.92
-7.78,-7.87,24.59,24.90
-7.77,-7.87,24.56,24.89
-7.78,-7.87,24.60,24.90
-7.78,-7.88,24.59,24.92
-7.77,-7.87,24.58,24.88
-7.77,-7.87,24.57,24.88
-7.77,-7.86,24.57,24.85
-7.77,-7.86,24.56,24.84
-7.76,-7.86,24.55,24.85
-7.76,-7.85,24.53,24.82
-7.75,-7.85,24.50,24.83
-7.75,-7.85,24.50,24.83
-7.75,-7.84,24.52,24.79
-7.76,-7.83,24.53,24.77
-7.76,-7.83,24.52,24.76
-7.75,-7.82,24.50,24.74
-7.74,-7.83,24.48,24.75
-7.73,-7.81,24.44,24.71
-7.73,-7.81,24.44,24.69
-7.73,-7.81,24.44,24.69
-7.72,-7.81,24.42,24.70
-7.72,-7.81,24.42,24.68
-7.72,-7.80,24.40,24.66
-7.71,-7.79,24.38,24.64
-7.71,-7.79,24.37,24.64
-7.70,-7.79,24.33,24.63
-7.69,-7.79,24.32,24.62
-7.70,-7.79,24.34,24.63
-7.71,-7.77,24.38,24.58
-7.71,-7.78,24.37,24.59
-7.71,-7.77,24.38,24.58
-7.70,-7.77,24.34,24.56
-7.69,-7.76,24.33,24.54
-7.69,-7.76,24.32,24.54
-7.69,-7.76,24.30,24.54
-7.68,-7.75,24.30,24.52
-7.69,-7.75,24.31,24.52
-7.69,-7.75,24.30,24.50
-7.68,-7.75,24.29,24.51
-7.68,-7.75,24.27,24.50
-7.67,-7.75,24.27,24.51
-7.67,-7.75,24.26,24.51
-7.67,-7.74,24.25,24.48
-7.66,-7.74,24.24,24.49
-7.67,-7.74,24.26,24.47
-7.67,-7.74,24.26,24.48
-7.67,-7.74,24.27,24.47
-7.67,-7.73,24.26,24.46
-7.67,-7.73,24.25,24.45
-7.67,-7.73,24.25,24.45
-7.67,-7.74,24.25,24.46
-7.66,-7.73,24.23,24.44
-7.66,-7.73,24.22,24.46
-7.66,-7.73,24.21,24.45
-7.66,-7.72,24.21,24.43
-7.65,-7.73,24.19,24.43
-7.64,-7.72,24.17,24.42
-7.64,-7.72,24.17,24.40
-7.64,-7.71,24.15,24.37
-7.64,-7.70,24.15,24.36
-7.63,-7.70,24.13,24.36
-7.63,-7.70,24.12,24.36
-7.62,-7.70,24.11,24.35
-7.62,-7.70,24.10,24.36
-7.62,-7.70,24.08,24.33
-7.61,-7.70,24.07,24.35
-7.62,-7.70,24.08,24.34
-7.62,-7.69,24.09,24.32
-7.63,-7.69,24.11,24.32
-7.62,-7.68,24.10,24.29
-7.62,-7.68,24.10,24.29
-7.61,-7.68,24.08,24.29
-7.61,-7.67,24.05,24.26
-7.60,-7.67,24.04,24.25
-7.60,-7.67,24.02,24.24
-7.60,-7.67,24.02,24.24
-7.59,-7.66,24.01,24.24
-7.59,-7.67,23.99,24.26
-7.58,-7.67,23.98,24.25
-7.58,-7.67,23.97,24.26
-7.57,-7.67,23.94,24.25
-7.57,-7.67,23.93,24.24
-7.57,-7.66,23.94,24.24
-7.57,-7.66,23.94,24.24
-7.56,-7.66,23.92,24.22
-7.56,-7.66,23.91,24.22
-7.56,-7.66,23.90,24.22
-7.56,-7.66,23.91,24.23
-7.57,-7.66,23.92,24.23
-7.56,-7.66,23.92,24.23
-7.56,-7.66,23.91,24.23
-7.56,-7.66,23.92,24.22
-7.56,-7.66,23.89,24.22
-7.55,-7.66,23.88,24.21
-7.55,-7.65,23.87,24.20
-7.54,-7.66,23.86,24.22
-7.54,-7.66,23.86,24.23
-7.54,-7.66,23.85,24.21
-7.53,-7.65,23.83,24.21
-7.53,-7.66,23.81,24.21
-7.53,-7.65,23.83,24.20
-7.54,-7.65,23.83,24.18
-7.53,-7.64,23.81,24.17
-7.52,-7.64,23.79,24.16
-7.52,-7.64,23.79,24.16
-7.51,-7.64,23.76,24.16
-7.51,-7.64,23.75,24.16
-7.51,-7.63,23.74,24.14
-7.50,-7.64,23.72,24.15
-7.50,-7.64,23.71,24.15
-7.50,-7.63,23.71,24.14
-7.50,-7.64,23.71,24.15
-7.49,-7.63,23.69,24.14
-7.49,-7.63,23.69,24.13
-7.49,-7.62,23.69,24.10
-7.49,-7.63,23.68,24.11
-7.49,-7.62,23.67,24.11
-7.48,-7.62,23.65,24.11
-7.48,-7.62,23.64,24.10
-7.47,-7.62,23.63,24.09
-7.47,-7.62,23.62,24.09
-7.47,-7.61,23.62,24.08
-7.47,-7.61,23.62,24.08
-7.47,-7.61,23.62,24.07
-7.46,-7.62,23.60,24.08
-7.46,-7.62,23.60,24.08
-7.46,-7.61,23.59,24.08
-7.46,-7.61,23.58,24.07
-7.45,-7.61,23.57,24.07
-7.45,-7.61,23.57,24.07
-7.45,-7.62,23.57,24.08
-7.45,-7.61,23.56,24.07
-7.44,-7.61,23.54,24.07
-7.44,-7.61,23.52,24.06
-7.43,-7.61,23.51,24.05
-7.44,-7.61,23.52,24.06
-7.43,-7.61,23.50,24.06
-7.43,-7.61,23.49,24.05
-7.43,-7.61,23.48,24.05
-7.42,-7.60,23.48,24.03
-7.42,-7.60,23.47,24.02
-7.42,-7.59,23.46,24.01
-7.42,-7.59,23.47,24.01
-7.43,-7.60,23.48,24.02
-7.42,-7.59,23.48,24.02
-7.42,-7.59,23.47,24.01
-7.42,-7.59,23.46,23.99
-7.41,-7.58,23.44,23.98
-7.41,-7.58,23.42,23.97
-7.41,-7.58,23.42,23.97
-7.40,-7.57,23.42,23.94
-7.40,-7.56,23.40,23.92
-7.40,-7.56,23.40,23.91
-7.40,-7.56,23.40,23.91
-7.40,-7.57,23.40,23.93
-7.40,-7.57,23.39,23.92
-7.39,-7.57,23.38,23.93
-7.39,-7.56,23.36,23.92
-7.38,-7.56,23.35,23.92
-7.38,-7.57,23.35,23.93
-7.38,-7.56,23.35,23.92
-7.38,-7.56,23.35,23.92
-7.38,-7.56,23.34,23.91
-7.38,-7.56,23.33,23.92
-7.38,-7.56,23.33,23.91
-7.38,-7.56,23.32,23.92
-7.38,-7.56,23.32,23.92
-7.37,-7.56,23.32,23.90
-7.37,-7.56,23.31,23.90
-7.37,-7.56,23.30,23.90
-7.37,-7.55,23.30,23.89
-7.37,-7.55,23.30,23.88
-7.37,-7.55,23.31,23.86
-7.37,-7.54,23.30,23.84
-7.37,-7.54,23.32,23.83
-7.37,-7.54,23.30,23.83
-7.37,-7.53,23.29,23.82
-7.37,-7.53,23.29,23.80
-7.37,-7.53,23.31,23.80
-7.37,-7.53,23.29,23.80
-7.37,-7.52,23.31,23.78
-7.36,-7.52,23.29,23.78
-7.36,-7.52,23.28,23.78
-7.36,-7.52,23.28,23.79
-7.36,-7.52,23.28,23.78
-7.36,-7.52,23.29,23.77
-7.36,-7.52,23.27,23.77
-7.36,-7.52,23.26,23.77
-7.36,-7.52,23.27,23.79
-7.36,-7.52,23.28,23.78
-7.36,-7.51,23.27,23.75
-7.35,-7.51,23.25,23.74
-7.35,-7.51,23.25,23.74
-7.35,-7.51,23.25,23.74
-7.35,-7.51,23.26,23.74
-7.36,-7.51,23.27,23.75
-7.36,-7.51,23.26,23.75
-7.36,-7.51,23.27,23.75
-7.36,-7.51,23.27,23.74
-7.36,-7.50,23.26,23.72
-7.36,-7.50,23.26,23.71
-7.35,-7.49,23.25,23.70
-7.35,-7.50,23.25,23.72
-7.35,-7.50,23.24,23.72
-7.35,-7.50,23.24,23.72
-7.35,-7.50,23.24,23.72
-7.35,-7.50,23.24,23.72
-7.34,-7.50,23.23,23.72
-7.34,-7.50,23.22,23.73
-7.34,-7.50,23.22,23.72
-7.34,-7.50,23.20,23.73
-7.34,-7.50,23.20,23.72
-7.34,-7.50,23.21,23.72
-7.34,-7.50,23.21,23.71
-7.34,-7.49,23.21,23.70
-7.34,-7.50,23.21,23.70
-7.34,-7.49,23.20,23.69
-7.34,-7.49,23.20,23.69
-7.34,-7.49,23.20,23.69
-7.34,-7.49,23.21,23.67
-7.34,-7.48,23.21,23.66
-7.34,-7.48,23.22,23.66
-7.34,-7.48,23.21,23.65
-7.34,-7.48,23.21,23.65
-7.34,-7.48,23.21,23.64
-7.34,-7.47,23.21,23.63
-7.34,-7.48,23.22,23.64
-7.34,-7.48,23.21,23.65
-7.34,-7.48,23.21,23.64
-7.33,-7.47,23.19,23.63
-7.33,-7.47,23.18,23.62
-7.33,-7.47,23.18,23.61
-7.33,-7.47,23.18,23.61
-7.33,-7.47,23.18,23.62
-7.33,-7.47,23.17,23.61
-7.33,-7.46,23.17,23.60
-7.33,-7.47,23.18,23.61
-7.32,-7.46,23.16,23.60
-7.32,-7.46,23.15,23.59
-7.32,-7.46,23.16,23.58
-7.33,-7.45,23.16,23.56
-7.33,-7.45,23.17,23.56
-7.32,-7.45,23.16,23.56
-7.32,-7.45,23.16,23.56
-7.32,-7.45,23.16,23.55
-7.32,-7.44,23.16,23.53
-7.32,-7.44,23.14,23.53
-7.32,-7.44,23.15,23.54
-7.32,-7.44,23.14,23.54
-7.31,-7.44,23.13,23.53
-7.32,-7.44,23.13,23.53
-7.32,-7.44,23.15,23.53
-7.32,-7.44,23.15,23.52
-7.32,-7.44,23.14,23.52
-7.31,-7.44,23.13,23.52
-7.31,-7.44,23.13,23.51
-7.31,-7.43,23.12,23.50
-7.32,-7.43,23.14,23.49
-7.32,-7.43,23.14,23.48
-7.31,-7.43,23.13,23.49
-7.32,-7.43,23.14,23.48
-7.32,-7.42,23.14,23.47
-7.32,-7.42,23.14,23.47
-7.32,-7.42,23.14,23.47
-7.32,-7.42,23.14,23.46
-7.32,-7.42,23.14,23.46
-7.32,-7.42,23.15,23.45
-7.32,-7.42,23.14,23.45
-7.32,-7.41,23.13,23.45
-7.32,-7.42,23.15,23.45
-7.32,-7.42,23.14,23.45
-7.32,-7.42,23.15,23.45
-7.32,-7.41,23.15,23.44
-7.32,-7.41,23.16,23.44
-7.32,-7.41,23.16,23.45
-7.32,-7.41,23.15,23.44
-7.33,-7.41,23.16,23.44
-7.33,-7.41,23.17,23.43
-7.33,-7.41,23.17,23.43
-7.33,-7.41,23.17,23.43
-7.33,-7.40,23.17,23.41
-7.33,-7.40,23.19,23.41
-7.33,-7.40,23.18,23.41
-7.33,-7.40,23.17,23.41
-7.33,-7.40,23.18,23.41
-7.33,-7.40,23.17,23.41
-7.33,-7.40,23.17,23.41
-7.33,-7.40,23.17,23.41
-7.33,-7.40,23.16,23.41
-7.32,-7.40,23.16,23.40
-7.32,-7.40,23.16,23.39
-7.32,-7.40,23.16,23.39
-7.32,-7.39,23.16,23.38
-7.32,-7.40,23.15,23.39
-7.33,-7.39,23.17,23.38
-7.32,-7.39,23.15,23.38
-7.32,-7.39,23.14,23.38
-7.32,-7.39,23.14,23.37
-7.31,-7.39,23.13,23.37
-7.32,-7.39,23.14,23.38
-7.32,-7.39,23.13,23.38
-7.32,-7.39,23.13,23.38
-7.32,-7.40,23.13,23.39
-7.31,-7.39,23.13,23.38
-7.31,-7.40,23.13,23.39
-7.31,-7.40,23.12,23.39
-7.31,-7.40,23.12,23.40
-7.31,-7.40,23.11,23.39
-7.31,-7.40,23.11,23.39
-7.31,-7.40,23.11,23.39
-7.31,-7.39,23.11,23.38
-7.31,-7.39,23.11,23.38
-7.31,-7.39,23.11,23.38
-7.31,-7.39,23.10,23.37
-7.31,-7.39,23.11,23.37
-7.31,-7.39,23.11,23.38
-7.30,-7.39,23.10,23.38
-7.30,-7.39,23.09,23.38
-7.30,-7.39,23.10,23.38
-7.30,-7.39,23.10,23.36
-7.30,-7.38,23.10,23.35
-7.30,-7.38,23.09,23.35
-7.30,-7.38,23.08,23.33
-7.30,-7.37,23.09,23.32
-7.30,-7.37,23.08,23.31
-7.30,-7.37,23.07,23.31
-7.30,-7.37,23.07,23.30
-7.30,-7.37,23.07,23.29
-7.29,-7.36,23.05,23.28
-7.29,-7.36,23.05,23.28
-7.29,-7.36,23.04,23.28
-7.29,-7.36,23.05,23.28
-7.29,-7.36,23.05,23.27
-7.29,-7.36,23.05,23.27
-7.29,-7.36,23.05,23.28
-7.29,-7.36,23.06,23.28
-7.29,-7.36,23.06,23.28
-7.29,-7.36,23.05,23.28
-7.29,-7.36,23.05,23.27
-7.30,-7.36,23.07,23.27
-7.29,-7.36,23.07,23.27
-7.29,-7.36,23.05,23.27
-7.29,-7.36,23.04,23.26
-7.29,-7.35,23.04,23.26
-7.29,-7.36,23.05,23.26
-7.29,-7.36,23.05,23.26
-7.29,-7.36,23.06,23.27
-7.29,-7.36,23.05,23.27
-7.29,-7.36,23.05,23.27
-7.28,-7.36,23.03,23.26
-7.28,-7.36,23.03,23.26
-7.28,-7.35,23.02,23.25
-7.28,-7.35,23.02,23.25
-7.28,-7.35,23.02,23.25
-7.28,-7.35,23.03,23.24
-7.29,-7.35,23.04,23.23
-7.28,-7.35,23.03,23.23
-7.28,-7.34,23.02,23.22
-7.28,-7.34,23.03,23.22
-7.28,-7.34,23.03,23.21
-7.28,-7.34,23.01,23.21
-7.28,-7.34,23.01,23.22
-7.27,-7.34,23.00,23.22
-7.27,-7.34,23.00,23.22
-7.27,-7.34,23.00,23.21
-7.28,-7.34,23.01,23.22
-7.28,-7.34,23.02,23.22
-7.28,-7.34,23.01,23.22
-7.28,-7.34,23.01,23.21
-7.28,-7.34,23.02,23.20
-7.27,-7.34,23.01,23.20
-7.27,-7.33,23.00,23.19
-7.27,-7.33,23.00,23.19
-7.27,-7.33,22.99,23.19
-7.27,-7.33,22.99,23.19
-7.27,-7.33,22.99,23.18
-7.27,-7.33,22.99,23.18
-7.27,-7.33,22.99,23.17
-7.27,-7.32,22.99,23.16
-7.27,-7.32,22.99,23.16
-7.27,-7.32,22.99,23.16
-7.27,-7.32,22.98,23.15
-7.27,-7.32,22.99,23.15
-7.27,-7.32,22.98,23.15
-7.27,-7.32,22.98,23.14
-7.27,-7.32,22.98,23.14
-7.27,-7.32,22.98,23.14
-7.27,-7.31,22.98,23.12
-7.27,-7.31,22.98,23.11
-7.27,-7.31,22.98,23.11
-7.27,-7.31,22.98,23.11
-7.27,-7.31,22.99,23.11
-7.27,-7.31,22.99,23.11
-7.27,-7.30,22.99,23.10
-7.27,-7.30,23.00,23.09
-7.27,-7.30,22.99,23.09
-7.27,-7.30,22.98,23.10
-7.27,-7.30,22.98,23.10
-7.27,-7.30,22.99,23.10
-7.27,-7.30,22.99,23.09
-7.27,-7.30,22.99,23.08
-7.27,-7.30,22.98,23.07
-7.27,-7.30,22.98,23.08
-7.27,-7.30,22.98,23.07
-7.27,-7.29,22.98,23.06
-7.26,-7.29,22.97,23.06
-7.26,-7.29,22.96,23.06
-7.26,-7.29,22.95,23.05
-7.26,-7.29,22.95,23.05
-7.26,-7.29,22.94,23.05
-7.26,-7.29,22.94,23.06
-7.26,-7.29,22.94,23.05
-7.25,-7.29,22.93,23.05
-7.25,-7.29,22.94,23.04
-7.25,-7.28,22.92,23.04
-7.25,-7.29,22.92,23.04
-7.25,-7.29,22.92,23.05
-7.25,-7.28,22.92,23.04
-7.25,-7.28,22.92,23.03
-7.25,-7.28,22.91,23.03
-7.24,-7.28,22.91,23.04
-7.24,-7.28,22.90,23.04
-7.24,-7.28,22.89,23.03
-7.24,-7.28,22.89,23.03
-7.24,-7.28,22.89,23.03
-7.24,-7.29,22.88,23.04
-7.24,-7.28,22.89,23.04
-7.24,-7.29,22.88,23.04
-7.24,-7.28,22.88,23.03
-7.24,-7.28,22.88,23.03
-7.23,-7.29,22.87,23.04
-7.23,-7.29,22.87,23.04
-7.23,-7.28,22.87,23.03
-7.23,-7.28,22.87,23.03
-7.23,-7.28,22.87,23.02
-7.23,-7.28,22.87,23.02
-7.23,-7.28,22.87,23.02
-7.23,-7.28,22.87,23.01
-7.23,-7.28,22.88,23.02
-7.23,-7.28,22.88,23.01
-7.23,-7.28,22.87,23.01
-7.23,-7.27,22.86,23.01
-7.23,-7.27,22.87,23.00
-7.23,-7.28,22.87,23.01
-7.23,-7.28,22.87,23.01
-7.23,-7.28,22.86,23.01
-7.23,-7.28,22.85,23.02
-7.23,-7.28,22.85,23.02
-7.23,-7.28,22.85,23.01
-7.22,-7.28,22.85,23.02
-7.22,-7.28,22.84,23.03
-7.22,-7.28,22.84,23.03
-7.22,-7.28,22.83,23.02
-7.22,-7.28,22.83,23.02
-7.22,-7.28,22.83,23.02
-7.22,-7.28,22.83,23.03
-7.22,-7.28,22.82,23.03
-7.22,-7.28,22.82,23.03
-7.21,-7.28,22.80,23.03
-7.21,-7.29,22.81,23.04
-7.21,-7.28,22.80,23.04
-7.21,-7.28,22.80,23.03
-7.21,-7.28,22.79,23.03
-7.21,-7.28,22.80,23.03
-7.21,-7.28,22.80,23.02
-7.21,-7.27,22.79,23.00
-7.21,-7.27,22.79,23.00
-7.20,-7.27,22.78,23.00
-7.20,-7.27,22.78,23.00
-7.20,-7.27,22.77,23.00
-7.20,-7.27,22.77,23.00
-7.20,-7.27,22.76,22.99
-7.20,-7.27,22.76,22.99
-7.19,-7.27,22.75,22.99
-7.19,-7.27,22.75,22.98
-7.19,-7.27,22.74,22.98
-7.19,-7.26,22.75,22.97
-7.19,-7.26,22.75,22.96
-7.19,-7.26,22.75,22.96
-7.19,-7.26,22.74,22.97
-7.19,-7.27,22.75,22.98
-7.19,-7.27,22.74,22.98
-7.19,-7.27,22.74,22.98
-7.19,-7.27,22.73,22.98
-7.19,-7.27,22.74,22.98
-7.19,-7.26,22.73,22.97
-7.19,-7.26,22.74,22.97
-7.19,-7.26,22.74,22.97
-7.19,-7.26,22.74,22.97
-7.19,-7.26,22.73,22.97
-7.19,-7.26,22.73,22.97
-7.19,-7.26,22.74,22.96
-7.19,-7.26,22.73,22.96
-7.19,-7.26,22.73,22.95
-7.19,-7.26,22.73,22.95
-7.18,-7.26,22.72,22.95
-7.18,-7.26,22.71,22.94
-7.18,-7.25,22.71,22.94
-7.18,-7.25,22.71,22.93
-7.18,-7.25,22.70,22.94
-7.18,-7.25,22.70,22.93
-7.18,-7.25,22.70,22.92
-7.18,-7.25,22.69,22.92
-7.18,-7.25,22.69,22.92
-7.18,-7.25,22.69,22.91
-7.18,-7.25,22.69,22.91
-7.17,-7.25,22.68,22.92
-7.17,-7.25,22.68,22.91
-7.17,-7.24,22.67,22.90
-7.17,-7.24,22.67,22.90
-7.17,-7.24,22.67,22.91
-7.17,-7.24,22.66,22.90
-7.16,-7.24,22.65,22.90
-7.16,-7.24,22.65,22.90
-7.16,-7.24,22.65,22.90
