SARSA_mean,Q_mean,SARSA_std,Q_std
-15.88,-16.11,50.22,50.94
-15.89,-16.10,50.24,50.92
-15.86,-16.11,50.16,50.94
-15.88,-16.08,50.23,50.85
-15.85,-16.09,50.13,50.88
-15.85,-16.10,50.13,50.91
-15.84,-16.07,50.09,50.81
-15.80,-16.06,49.97,50.78
-15.81,-16.06,49.99,50.78
-15.78,-16.02,49.90,50.66
-15.77,-16.03,49.87,50.69
-15.76,-15.99,49.85,50.58
-15.74,-16.01,49.77,50.62
-15.72,-15.98,49.71,50.55
-15.70,-15.97,49.65,50.51
-15.69,-15.94,49.63,50.42
-15.69,-15.94,49.62,50.42
-15.67,-15.94,49.55,50.42
-15.67,-15.93,49.56,50.37
-15.69,-15.91,49.61,50.32
-15.68,-15.92,49.59,50.36
-15.68,-15.92,49.58,50.35
-15.69,-15.91,49.60,50.31
-15.68,-15.90,49.58,50.27
-15.66,-15.89,49.51,50.25
-15.64,-15.86,49.46,50.15
-15.64,-15.84,49.47,50.10
-15.63,-15.83,49.43,50.07
-15.61,-15.84,49.35,50.08
-15.60,-15.86,49.34,50.15
-15.60,-15.84,49.34,50.10
-15.61,-15.82,49.35,50.03
-15.60,-15.79,49.34,49.95
-15.58,-15.78,49.26,49.91
-15.56,-15.77,49.21,49.87
-15.54,-15.74,49.14,49.76
-15.53,-15.71,49.11,49.67
-15.55,-15.68,49.18,49.58
-15.54,-15.68,49.13,49.59
-15.53,-15.69,49.11,49.61
-15.51,-15.68,49.05,49.58
-15.51,-15.67,49.04,49.55
-15.49,-15.65,48.97,49.50
-15.49,-15.65,48.99,49.49
-15.49,-15.63,48.98,49.41
-15.47,-15.62,48.91,49.40
-15.45,-15.60,48.87,49.35
-15.44,-15.61,48.83,49.36
-15.42,-15.60,48.77,49.33
-15.41,-15.60,48.73,49.35
-15.39,-15.61,48.68,49.38
-15.39,-15.59,48.68,49.31
-15.38,-15.57,48.64,49.23
-15.37,-15.54,48.61,49.13
-15.36,-15.54,48.56,49.14
-15.37,-15.53,48.62,49.10
-15.34,-15.52,48.51,49.07
-15.33,-15.52,48.48,49.06
-15.33,-15.50,48.47,49.01
-15.32,-15.48,48.44,48.95
-15.31,-15.46,48.40,48.90
-15.29,-15.47,48.34,48.90
-15.28,-15.44,48.31,48.82
-15.26,-15.42,48.27,48.76
-15.25,-15.41,48.22,48.73
-15.25,-15.40,48.22,48.71
-15.23,-15.39,48.17,48.66
-15.25,-15.37,48.21,48.59
-15.25,-15.35,48.21,48.53
-15.24,-15.32,48.19,48.46
-15.24,-15.32,48.20,48.43
-15.23,-15.29,48.16,48.36
-15.21,-15.29,48.10,48.35
-15.18,-15.29,48.01,48.34
-15.17,-15.28,47.98,48.33
-15.17,-15.27,47.97,48.30
-15.16,-15.26,47.95,48.25
-15.15,-15.24,47.91,48.19
-15.14,-15.23,47.88,48.16
-15.14,-15.22,47.89,48.14
-15.12,-15.22,47.82,48.13
-15.11,-15.20,47.79,48.06
-15.10,-15.20,47.76,48.07
-15.08,-15.20,47.70,48.06
-15.06,-15.19,47.63,48.04
-15.04,-15.18,47.55,48.00
-15.03,-15.16,47.52,47.95
-15.00,-15.14,47.43,47.89
-15.00,-15.14,47.44,47.88
-15.00,-15.12,47.43,47.81
-14.98,-15.10,47.37,47.75
-14.99,-15.08,47.39,47.69
-14.98,-15.07,47.37,47.66
-14.97,-15.06,47.34,47.62
-14.95,-15.04,47.28,47.57
-14.93,-15.04,47.20,47.55
-14.93,-15.04,47.20,47.55
-14.91,-15.02,47.16,47.49
-14.90,-15.00,47.12,47.44
-14.89,-14.99,47.08,47.40
-14.89,-14.98,47.09,47.36
-14.89,-14.96,47.07,47.32
-14.86,-14.95,46.99,47.29
-14.85,-14.94,46.97,47.23
-14.84,-14.91,46.93,47.16
-14.83,-14.89,46.88,47.09
-14.82,-14.88,46.85,47.06
-14.81,-14.86,46.83,47.00
-14.79,-14.85,46.77,46.96
-14.77,-14.84,46.71,46.94
-14.77,-14.82,46.70,46.87
-14.76,-14.81,46.68,46.84
-14.75,-14.80,46.65,46.80
-14.73,-14.80,46.57,46.81
-14.72,-14.80,46.53,46.79
-14.70,-14.77,46.49,46.72
-14.70,-14.78,46.48,46.73
-14.69,-14.78,46.45,46.72
-14.67,-14.76,46.39,46.68
-14.66,-14.75,46.37,46.65
-14.66,-14.75,46.36,46.65
-14.65,-14.74,46.33,46.61
-14.64,-14.74,46.28,46.62
-14.61,-14.73,46.21,46.58
-14.60,-14.73,46.16,46.57
-14.59,-14.73,46.15,46.57
-14.58,-14.72,46.11,46.53
-14.57,-14.70,46.07,46.48
-14.56,-14.70,46.05,46.50
-14.55,-14.69,46.02,46.46
-14.54,-14.68,45.99,46.41
-14.53,-14.66,45.95,46.37
-14.52,-14.66,45.91,46.35
-14.51,-14.64,45.88,46.31
-14.50,-14.63,45.85,46.27
-14.48,-14.62,45.80,46.22
-14.47,-14.60,45.77,46.17
-14.47,-14.59,45.75,46.13
-14.45,-14.59,45.70,46.14
-14.44,-14.59,45.66,46.15
-14.43,-14.58,45.62,46.10
-14.42,-14.57,45.61,46.07
-14.41,-14.55,45.56,46.02
-14.39,-14.54,45.52,45.98
-14.37,-14.53,45.46,45.96
-14.37,-14.52,45.46,45.91
-14.37,-14.51,45.44,45.88
-14.36,-14.51,45.43,45.88
-14.35,-14.50,45.39,45.85
-14.34,-14.49,45.35,45.83
-14.34,-14.50,45.36,45.86
-14.34,-14.49,45.33,45.81
-14.33,-14.48,45.33,45.80
-14.33,-14.47,45.31,45.76
-14.31,-14.46,45.26,45.72
-14.31,-14.44,45.24,45.68
-14.29,-14.43,45.19,45.64
-14.28,-14.42,45.17,45.59
-14.28,-14.42,45.16,45.59
-14.27,-14.42,45.13,45.59
-14.26,-14.42,45.10,45.60
-14.25,-14.41,45.07,45.57
-14.24,-14.40,45.04,45.54
-14.24,-14.39,45.02,45.49
-14.22,-14.39,44.98,45.51
-14.21,-14.38,44.95,45.48
-14.21,-14.37,44.93,45.44
-14.20,-14.37,44.89,45.43
-14.18,-14.35,44.86,45.39
-14.18,-14.34,44.83,45.36
-14.17,-14.33,44.81,45.32
-14.16,-14.33,44.79,45.30
-14.16,-14.32,44.77,45.27
-14.15,-14.31,44.75,45.25
-14.15,-14.30,44.75,45.23
-14.14,-14.31,44.72,45.24
-14.13,-14.30,44.68,45.22
-14.12,-14.29,44.64,45.20
-14.11,-14.28,44.61,45.17
-14.09,-14.27,44.57,45.14
-14.08,-14.26,44.53,45.09
-14.08,-14.26,44.52,45.10
-14.07,-14.25,44.48,45.08
-14.06,-14.25,44.46,45.08
-14.05,-14.25,44.44,45.05
-14.04,-14.23,44.41,45.00
-14.04,-14.23,44.39,45.01
-14.04,-14.23,44.38,44.98
-14.03,-14.22,44.38,44.96
-14.03,-14.21,44.38,44.94
-14.02,-14.21,44.35,44.93
-14.02,-14.21,44.34,44.92
-14.01,-14.20,44.31,44.89
-14.01,-14.19,44.29,44.89
-14.01,-14.19,44.29,44.89
-14.01,-14.18,44.31,44.85
-14.00,-14.18,44.29,44.84
-14.00,-14.16,44.27,44.78
-14.00,-14.15,44.26,44.75
-13.99,-14.14,44.24,44.73
-13.98,-14.14,44.22,44.70
-13.98,-14.13,44.20,44.67
-13.97,-14.12,44.17,44.64
-13.97,-14.11,44.18,44.63
-13.96,-14.11,44.15,44.63
-13.96,-14.11,44.15,44.61
-13.95,-14.10,44.12,44.59
-13.94,-14.09,44.09,44.54
-13.93,-14.08,44.04,44.51
-13.92,-14.06,44.01,44.47
-13.91,-14.05,44.00,44.43
-13.91,-14.04,43.97,44.40
-13.90,-14.04,43.96,44.39
-13.90,-14.04,43.94,44.39
-13.89,-14.03,43.91,44.37
-13.88,-14.04,43.89,44.39
-13.87,-14.04,43.85,44.40
-13.86,-14.03,43.84,44.37
-13.86,-14.03,43.82,44.36
-13.86,-14.03,43.82,44.36
-13.85,-14.02,43.80,44.32
-13.85,-14.01,43.79,44.32
-13.84,-14.01,43.78,44.31
-13.83,-14.00,43.75,44.27
-13.83,-13.99,43.72,44.24
-13.81,-13.99,43.68,44.24
-13.81,-13.99,43.66,44.23
-13.81,-13.98,43.66,44.20
-13.80,-13.97,43.64,44.19
-13.80,-13.97,43.65,44.16
-13.79,-13.95,43.62,44.13
-13.79,-13.96,43.60,44.15
-13.78,-13.96,43.56,44.15
-13.77,-13.96,43.54,44.15
-13.77,-13.95,43.53,44.12
-13.76,-13.95,43.52,44.11
-13.76,-13.95,43.50,44.11
-13.76,-13.94,43.51,44.10
-13.75,-13.93,43.49,44.06
-13.75,-13.93,43.48,44.05
-13.74,-13.92,43.44,44.03
-13.73,-13.92,43.41,44.02
-13.72,-13.91,43.38,44.00
-13.70,-13.92,43.33,44.01
-13.70,-13.92,43.32,44.01
-13.69,-13.91,43.29,43.99
-13.68,-13.91,43.27,43.99
-13.67,-13.90,43.23,43.94
-13.66,-13.89,43.21,43.92
-13.66,-13.88,43.19,43.90
-13.65,-13.88,43.17,43.89
-13.65,-13.87,43.16,43.88
-13.64,-13.87,43.13,43.85
-13.64,-13.86,43.12,43.82
-13.63,-13.85,43.10,43.81
-13.62,-13.85,43.06,43.80
-13.61,-13.84,43.04,43.77
-13.60,-13.83,43.02,43.73
-13.60,-13.83,43.00,43.74
-13.59,-13.82,42.97,43.71
-13.58,-13.81,42.95,43.69
-13.57,-13.81,42.91,43.66
-13.56,-13.81,42.89,43.66
-13.56,-13.80,42.87,43.65
-13.56,-13.80,42.87,43.65
-13.55,-13.79,42.86,43.62
-13.55,-13.78,42.84,43.59
-13.54,-13.77,42.81,43.56
-13.54,-13.77,42.80,43.55
-13.53,-13.77,42.78,43.55
-13.53,-13.77,42.78,43.53
-13.52,-13.76,42.77,43.51
-13.52,-13.76,42.77,43.50
-13.52,-13.75,42.76,43.49
-13.51,-13.75,42.73,43.47
-13.51,-13.74,42.72,43.45
-13.51,-13.74,42.71,43.45
-13.50,-13.74,42.69,43.45
-13.49,-13.73,42.67,43.43
-13.49,-13.73,42.65,43.41
-13.48,-13.72,42.63,43.38
-13.48,-13.71,42.62,43.36
-13.47,-13.71,42.60,43.36
-13.47,-13.70,42.58,43.33
-13.46,-13.70,42.57,43.33
-13.46,-13.70,42.56,43.32
-13.46,-13.69,42.58,43.30
-13.47,-13.68,42.58,43.26
-13.46,-13.67,42.56,43.24
-13.45,-13.67,42.54,43.22
-13.44,-13.66,42.52,43.20
-13.44,-13.66,42.50,43.18
-13.44,-13.65,42.49,43.17
-13.44,-13.64,42.49,43.15
-13.43,-13.64,42.48,43.14
-13.43,-13.64,42.47,43.13
-13.42,-13.63,42.44,43.12
-13.42,-13.63,42.44,43.11
-13.41,-13.63,42.41,43.10
-13.41,-13.62,42.40,43.08
-13.41,-13.62,42.39,43.07
-13.40,-13.62,42.37,43.06
-13.40,-13.62,42.36,43.06
-13.39,-13.61,42.35,43.04
-13.39,-13.60,42.33,43.02
-13.38,-13.60,42.31,42.99
-13.37,-13.59,42.29,42.98
-13.37,-13.59,42.27,42.96
-13.37,-13.58,42.27,42.96
-13.36,-13.58,42.25,42.94
-13.36,-13.57,42.24,42.92
-13.35,-13.57,42.23,42.90
-13.35,-13.56,42.22,42.90
-13.34,-13.56,42.18,42.89
-13.33,-13.56,42.17,42.87
-13.33,-13.55,42.16,42.86
-13.32,-13.55,42.13,42.84
-13.32,-13.54,42.13,42.83
-13.32,-13.54,42.13,42.82
-13.32,-13.54,42.11,42.81
-13.31,-13.53,42.09,42.79
-13.30,-13.53,42.07,42.78
-13.30,-13.52,42.06,42.77
-13.30,-13.52,42.05,42.75
-13.29,-13.51,42.04,42.73
-13.29,-13.51,42.02,42.72
-13.28,-13.51,42.00,42.71
-13.28,-13.50,41.98,42.69
-13.28,-13.50,41.98,42.69
-13.27,-13.50,41.96,42.70
-13.27,-13.50,41.96,42.68
-13.27,-13.49,41.96,42.66
-13.26,-13.49,41.94,42.65
-13.26,-13.48,41.92,42.62
-13.25,-13.47,41.92,42.59
-13.25,-13.46,41.90,42.57
-13.25,-13.46,41.89,42.56
-13.24,-13.45,41.88,42.54
-13.25,-13.45,41.89,42.54
-13.25,-13.45,41.90,42.53
-13.25,-13.44,41.88,42.50
-13.24,-13.44,41.86,42.49
-13.23,-13.43,41.84,42.48
-13.23,-13.43,41.84,42.46
-13.23,-13.42,41.83,42.45
-13.22,-13.42,41.81,42.44
-13.22,-13.41,41.81,42.41
-13.21,-13.41,41.78,42.40
-13.21,-13.41,41.78,42.39
-13.21,-13.41,41.76,42.39
-13.20,-13.40,41.75,42.36
-13.20,-13.39,41.74,42.34
-13.19,-13.39,41.72,42.33
-13.19,-13.38,41.71,42.31
-13.19,-13.37,41.71,42.29
-13.18,-13.37,41.68,42.27
-13.18,-13.37,41.68,42.28
-13.17,-13.37,41.66,42.28
-13.17,-13.36,41.65,42.25
-13.17,-13.36,41.63,42.24
-13.16,-13.35,41.63,42.22
-13.16,-13.34,41.61,42.20
-13.16,-13.34,41.61,42.18
-13.15,-13.34,41.59,42.17
-13.15,-13.33,41.57,42.16
-13.14,-13.33,41.56,42.17
-13.14,-13.33,41.54,42.17
-13.13,-13.33,41.53,42.17
-13.13,-13.33,41.51,42.14
-13.13,-13.32,41.51,42.12
-13.12,-13.31,41.50,42.10
-13.12,-13.30,41.49,42.07
-13.12,-13.30,41.48,42.07
-13.11,-13.30,41.46,42.07
-13.11,-13.30,41.45,42.06
-13.11,-13.30,41.45,42.04
-13.10,-13.29,41.43,42.04
-13.10,-13.29,41.42,42.02
-13.09,-13.28,41.39,42.00
-13.09,-13.28,41.38,41.99
-13.08,-13.28,41.38,41.99
-13.08,-13.28,41.37,41.98
-13.07,-13.28,41.34,41.98
-13.07,-13.27,41.33,41.98
-13.06,-13.28,41.31,41.99
-13.06,-13.28,41.30,41.98
-13.06,-13.27,41.29,41.97
-13.05,-13.26,41.28,41.95
-13.05,-13.26,41.27,41.94
-13.05,-13.26,41.26,41.93
-13.04,-13.26,41.25,41.93
-13.05,-13.26,41.26,41.92
-13.04,-13.25,41.24,41.91
-13.04,-13.25,41.23,41.90
-13.03,-13.25,41.21,41.90
-13.03,-13.25,41.20,41.89
-13.02,-13.25,41.18,41.89
-13.02,-13.24,41.16,41.87
-13.01,-13.23,41.15,41.85
-13.01,-13.23,41.14,41.85
-13.00,-13.23,41.12,41.83
-13.00,-13.23,41.12,41.83
-13.00,-13.22,41.12,41.81
-13.00,-13.22,41.11,41.81
-13.00,-13.22,41.11,41.80
-13.00,-13.22,41.09,41.80
-12.99,-13.21,41.09,41.78
-12.99,-13.21,41.09,41.77
-12.99,-13.21,41.09,41.76
-12.99,-13.21,41.09,41.76
-12.99,-13.21,41.09,41.76
-12.99,-13.21,41.07,41.76
-12.99,-13.21,41.07,41.76
-12.99,-13.20,41.07,41.75
-12.99,-13.19,41.07,41.72
-12.98,-13.19,41.06,41.70
-12.98,-13.18,41.05,41.68
-12.98,-13.18,41.03,41.66
-12.97,-13.17,41.02,41.65
-12.97,-13.17,41.02,41.65
-12.97,-13.16,41.00,41.63
-12.97,-13.16,41.01,41.63
-12.97,-13.16,41.01,41.62
-12.96,-13.16,40.99,41.61
-12.96,-13.15,40.98,41.59
-12.96,-13.15,40.98,41.58
-12.96,-13.15,40.97,41.57
-12.95,-13.15,40.96,41.57
-12.95,-13.14,40.95,41.55
-12.95,-13.14,40.94,41.54
-12.94,-13.14,40.92,41.54
-12.93,-13.13,40.90,41.53
-12.93,-13.13,40.89,41.51
-12.93,-13.12,40.88,41.50
-12.93,-13.12,40.89,41.50
-12.93,-13.11,40.89,41.47
-12.93,-13.11,40.88,41.45
-12.93,-13.10,40.87,41.44
-12.92,-13.10,40.87,41.42
-12.93,-13.10,40.87,41.42
-12.92,-13.10,40.87,41.42
-12.92,-13.10,40.85,41.41
-12.91,-13.10,40.84,41.41
-12.91,-13.10,40.82,41.42
-12.91,-13.09,40.82,41.40
-12.91,-13.10,40.82,41.41
-12.91,-13.09,40.81,41.40
-12.91,-13.09,40.81,41.40
-12.90,-13.09,40.81,41.40
-12.90,-13.09,40.80,41.38
-12.90,-13.08,40.78,41.38
-12.89,-13.08,40.78,41.37
-12.89,-13.08,40.77,41.36
-12.89,-13.07,40.76,41.34
-12.89,-13.07,40.76,41.33
-12.89,-13.07,40.75,41.32
-12.88,-13.06,40.73,41.31
-12.88,-13.06,40.73,41.30
-12.88,-13.05,40.72,41.27
-12.87,-13.05,40.71,41.26
-12.87,-13.04,40.70,41.23
-12.87,-13.03,40.70,41.21
-12.87,-13.03,40.69,41.19
-12.86,-13.03,40.68,41.20
-12.86,-13.03,40.68,41.20
-12.87,-13.02,40.68,41.18
-12.87,-13.02,40.69,41.18
-12.87,-13.02,40.70,41.18
-12.87,-13.02,40.69,41.17
-12.86,-13.02,40.68,41.16
-12.86,-13.02,40.67,41.17
-12.86,-13.02,40.66,41.18
-12.85,-13.02,40.65,41.18
-12.85,-13.02,40.64,41.18
-12.85,-13.02,40.64,41.18
-12.85,-13.02,40.64,41.17
-12.85,-13.02,40.63,41.16
-12.85,-13.01,40.62,41.15
-12.84,-13.01,40.62,41.14
-12.85,-13.01,40.62,41.13
-12.84,-13.01,40.61,41.13
-12.84,-13.01,40.60,41.13
-12.84,-13.00,40.59,41.12
-12.83,-13.00,40.57,41.11
-12.83,-13.00,40.56,41.10
-12.83,-12.99,40.57,41.09
-12.83,-12.99,40.57,41.09
-12.82,-12.99,40.55,41.08
-12.82,-12.99,40.55,41.07
-12.82,-12.98,40.55,41.06
-12.82,-12.98,40.53,41.04
-12.81,-12.97,40.52,41.03
-12.81,-12.97,40.52,41.01
-12.81,-12.97,40.52,41.02
-12.81,-12.97,40.51,41.01
-12.81,-12.96,40.50,41.00
-12.81,-12.96,40.51,40.99
-12.81,-12.96,40.50,40.99
-12.81,-12.96,40.50,40.98
-12.81,-12.96,40.50,40.98
-12.80,-12.96,40.49,40.97
-12.80,-12.95,40.48,40.96
-12.80,-12.96,40.47,40.97
-12.79,-12.95,40.46,40.96
-12.79,-12.95,40.45,40.95
-12.79,-12.95,40.44,40.94
-12.79,-12.95,40.45,40.94
-12.79,-12.94,40.44,40.93
-12.78,-12.94,40.42,40.92
-12.78,-12.94,40.42,40.92
-12.78,-12.94,40.40,40.92
-12.78,-12.93,40.40,40.90
-12.77,-12.93,40.39,40.90
-12.77,-12.93,40.39,40.88
-12.77,-12.93,40.39,40.88
-12.77,-12.93,40.38,40.88
-12.77,-12.93,40.38,40.88
-12.76,-12.93,40.36,40.89
-12.76,-12.93,40.35,40.89
-12.76,-12.93,40.35,40.89
-12.76,-12.93,40.35,40.88
-12.76,-12.93,40.35,40.88
-12.76,-12.92,40.34,40.86
-12.75,-12.91,40.31,40.83
-12.75,-12.91,40.31,40.83
-12.74,-12.91,40.30,40.83
-12.74,-12.91,40.29,40.82
-12.74,-12.91,40.28,40.81
-12.74,-12.90,40.28,40.80
-12.73,-12.90,40.26,40.79
-12.73,-12.90,40.25,40.79
-12.73,-12.89,40.24,40.78
-12.72,-12.89,40.24,40.77
-12.73,-12.89,40.24,40.77
-12.73,-12.89,40.24,40.76
-12.73,-12.89,40.24,40.76
-12.72,-12.89,40.24,40.75
-12.72,-12.89,40.23,40.75
-12.72,-12.88,40.23,40.74
-12.72,-12.88,40.22,40.74
-12.72,-12.88,40.22,40.74
-12.72,-12.88,40.21,40.73
-12.71,-12.88,40.20,40.72
-12.71,-12.88,40.18,40.72
-12.70,-12.87,40.17,40.71
-12.70,-12.87,40.16,40.71
-12.70,-12.87,40.15,40.70
-12.70,-12.87,40.15,40.69
-12.69,-12.87,40.14,40.69
-12.69,-12.87,40.14,40.69
-12.69,-12.86,40.13,40.67
-12.69,-12.86,40.13,40.68
-12.69,-12.86,40.13,40.67
-12.69,-12.86,40.13,40.66
-12.69,-12.86,40.13,40.65
-12.69,-12.86,40.13,40.66
-12.69,-12.86,40.12,40.66
-12.68,-12.85,40.11,40.64
-12.68,-12.85,40.10,40.63
-12.68,-12.85,40.10,40.62
-12.68,-12.84,40.09,40.61
-12.68,-12.84,40.09,40.61
-12.67,-12.84,40.08,40.61
-12.67,-12.84,40.06,40.60
-12.67,-12.84,40.06,40.59
-12.67,-12.84,40.05,40.59
-12.66,-12.83,40.04,40.58
-12.66,-12.83,40.04,40.57
-12.66,-12.83,40.03,40.56
-12.66,-12.82,40.03,40.55
-12.65,-12.82,40.01,40.55
-12.65,-12.82,40.00,40.54
-12.64,-12.82,39.99,40.54
-12.65,-12.82,39.99,40.53
-12.64,-12.81,39.97,40.52
-12.64,-12.81,39.96,40.52
-12.63,-12.81,39.95,40.51
-12.63,-12.81,39.95,40.51
-12.63,-12.81,39.94,40.50
-12.63,-12.81,39.93,40.50
-12.63,-12.80,39.93,40.48
-12.63,-12.80,39.94,40.47
-12.63,-12.79,39.93,40.46
-12.62,-12.79,39.91,40.44
-12.62,-12.78,39.91,40.43
-12.62,-12.78,39.89,40.42
-12.62,-12.78,39.90,40.41
-12.61,-12.78,39.89,40.41
-12.61,-12.78,39.88,40.40
-12.61,-12.77,39.87,40.39
-12.61,-12.77,39.87,40.39
-12.60,-12.77,39.85,40.38
-12.60,-12.77,39.85,40.37
-12.60,-12.76,39.85,40.36
-12.60,-12.76,39.85,40.36
-12.60,-12.76,39.85,40.35
-12.60,-12.76,39.84,40.34
-12.60,-12.76,39.84,40.34
-12.60,-12.76,39.84,40.34
-12.60,-12.75,39.83,40.32
-12.60,-12.75,39.83,40.33
-12.60,-12.75,39.83,40.32
-12.59,-12.75,39.82,40.31
-12.59,-12.75,39.82,40.31
-12.59,-12.74,39.80,40.30
-12.58,-12.74,39.79,40.28
-12.58,-12.74,39.79,40.28
-12.58,-12.73,39.78,40.27
-12.58,-12.73,39.78,40.26
-12.58,-12.73,39.78,40.26
-12.58,-12.73,39.77,40.26
-12.57,-12.73,39.77,40.25
-12.57,-12.73,39.76,40.24
-12.57,-12.73,39.76,40.24
-12.57,-12.72,39.75,40.24
-12.57,-12.72,39.75,40.22
-12.57,-12.72,39.74,40.23
-12.57,-12.72,39.75,40.24
-12.57,-12.72,39.73,40.23
-12.56,-12.72,39.73,40.23
-12.56,-12.72,39.72,40.22
-12.56,-12.72,39.72,40.22
-12.56,-12.71,39.71,40.20
-12.56,-12.71,39.72,40.20
-12.56,-12.71,39.72,40.19
-12.56,-12.71,39.71,40.19
-12.56,-12.71,39.71,40.18
-12.56,-12.71,39.70,40.18
-12.55,-12.71,39.70,40.18
-12.55,-12.71,39.69,40.18
-12.55,-12.71,39.68,40.19
-12.55,-12.71,39.67,40.19
-12.54,-12.71,39.67,40.18
-12.55,-12.71,39.67,40.18
-12.54,-12.71,39.67,40.18
-12.54,-12.71,39.66,40.18
-12.54,-12.71,39.65,40.18
-12.54,-12.70,39.65,40.17
-12.54,-12.70,39.64,40.17
-12.54,-12.70,39.64,40.16
-12.53,-12.70,39.63,40.16
-12.53,-12.69,39.63,40.14
-12.53,-12.69,39.61,40.13
-12.53,-12.69,39.62,40.13
-12.53,-12.69,39.62,40.12
